,acc,loss,eval_acc
0,0.5926018495376156,0.7752642392575875,0.6566566824913025
1,0.6678330417395651,0.6050526471741049,0.673673689365387
2,0.7020744813796551,0.5757390372799623,0.684684693813324
3,0.7145713571607099,0.5619490410321595,0.706706702709198
4,0.7183204198950263,0.5563064043118459,0.7167167067527771
5,0.720319920019995,0.5548180291814168,0.7167167067527771
6,0.7180704823794052,0.5521942257166088,0.7167167067527771
7,0.7148212946763309,0.5559061908537195,0.7167167067527771
8,0.7195701074731318,0.5550032237251828,0.6806806921958923
9,0.7105723569107723,0.5557131533234216,0.7167167067527771
10,0.7175706073481629,0.556896965687229,0.7167167067527771
11,0.7205698575356161,0.554983154963446,0.7167167067527771
12,0.7195701074731318,0.5529724206813601,0.7167167067527771
13,0.7180704823794052,0.5548875720180353,0.706706702709198
14,0.7185703574106473,0.558890373408571,0.706706702709198
15,0.7213196700824793,0.5533383650441255,0.7167167067527771
16,0.7135716070982254,0.5593956900489119,0.7167167067527771
17,0.7220694826293427,0.5539840125525126,0.706706702709198
18,0.7170707323169208,0.5528995053704397,0.706706702709198
19,0.7153211697075731,0.5564387806264558,0.7167167067527771
20,0.7140714821294676,0.5566593298864972,0.706706702709198
21,0.7148212946763309,0.5542808471843916,0.706706702709198
22,0.7155711072231942,0.5549527636857904,0.706706702709198
23,0.7145713571607099,0.5552466856602042,0.706706702709198
24,0.715071232191952,0.5560001479748099,0.706706702709198
25,0.7170707323169208,0.5564258050483574,0.706706702709198
26,0.715071232191952,0.5556404501668991,0.7167167067527771
27,0.7158210447388152,0.554502270827142,0.706706702709198
28,0.7158210447388152,0.5539528791143489,0.7167167067527771
29,0.7200699825043739,0.55528833507985,0.706706702709198
30,0.7173206698325418,0.5567087582039016,0.706706702709198
31,0.7183204198950263,0.5531665364434438,0.706706702709198
32,0.7193201699575106,0.5560816725368233,0.7167167067527771
33,0.7183204198950263,0.5562201964649609,0.6806806921958923
34,0.7185703574106473,0.5550353867177574,0.706706702709198
35,0.7148212946763309,0.5556530721096419,0.684684693813324
36,0.7160709822544364,0.5544149608827775,0.7167167067527771
37,0.7145713571607099,0.5533957051518738,0.706706702709198
38,0.715071232191952,0.5543207295147725,0.706706702709198
39,0.723069232691827,0.5524208361850443,0.7167167067527771
40,0.7155711072231942,0.558534831456678,0.7167167067527771
41,0.7260684828792802,0.5538322256672713,0.706706702709198
42,0.7143214196450888,0.555105634553228,0.7167167067527771
43,0.715071232191952,0.5563946059869844,0.7167167067527771
44,0.7143214196450888,0.5597788088025525,0.7167167067527771
45,0.7145713571607099,0.5530523357913364,0.706706702709198
46,0.7175706073481629,0.5547285086064003,0.6806806921958923
47,0.7155711072231942,0.5558712270461866,0.7167167067527771
48,0.7168207948012997,0.5532937415150874,0.706706702709198
49,0.7168207948012997,0.5537780744229159,0.7167167067527771
50,0.7065733566608348,0.563002827934133,0.706706702709198
51,0.7195701074731318,0.5566791971752983,0.706706702709198
52,0.7155711072231942,0.5529668503956507,0.706706702709198
53,0.7190702324418895,0.5532733276765723,0.706706702709198
54,0.7223194201449638,0.552405118115453,0.706706702709198
55,0.7178205448637841,0.5555309248518807,0.706706702709198
56,0.7173206698325418,0.5556841661291878,0.684684693813324
57,0.7010747313171707,0.5633675754740667,0.706706702709198
58,0.7178205448637841,0.5553813662060616,0.706706702709198
59,0.7190702324418895,0.5551399928395434,0.7167167067527771
60,0.7170707323169208,0.5545592303575203,0.7167167067527771
61,0.7180704823794052,0.5546943189516212,0.7167167067527771
62,0.7220694826293427,0.5545943186331379,0.7167167067527771
63,0.7245688577855536,0.5559352359989826,0.706706702709198
64,0.7148212946763309,0.5576885765387218,0.7167167067527771
65,0.7133216695826043,0.5565673505863646,0.706706702709198
66,0.7180704823794052,0.5532747156111725,0.706706702709198
67,0.7185703574106473,0.555060897699388,0.706706702709198
68,0.7185703574106473,0.553649130388368,0.706706702709198
69,0.7183204198950263,0.5521946849152017,0.7167167067527771
70,0.7145713571607099,0.5526977252197456,0.706706702709198
71,0.7170707323169208,0.5545503484833333,0.706706702709198
72,0.7158210447388152,0.5583318375149717,0.706706702709198
73,0.7153211697075731,0.5547762153685555,0.706706702709198
74,0.720319920019995,0.5529924944858794,0.706706702709198
75,0.7193201699575106,0.5538310241442983,0.706706702709198
76,0.7173206698325418,0.5541059778976727,0.7167167067527771
77,0.7183204198950263,0.5535740763418259,0.706706702709198
78,0.7123219195201199,0.5578958468418126,0.706706702709198
79,0.7180704823794052,0.5563360509411212,0.706706702709198
80,0.7130717320669833,0.5559346831104095,0.7167167067527771
81,0.7195701074731318,0.5532213879418176,0.706706702709198
82,0.7208197950512372,0.5516229040680514,0.706706702709198
83,0.7175706073481629,0.5549533482463144,0.7167167067527771
84,0.7188202949262684,0.5525661161827224,0.7167167067527771
85,0.723069232691827,0.5547801278525964,0.706706702709198
86,0.7185703574106473,0.5546508970349409,0.706706702709198
87,0.7180704823794052,0.5578624743784824,0.706706702709198
88,0.7168207948012997,0.5545195805910259,0.7167167067527771
89,0.7170707323169208,0.5550460712935322,0.7167167067527771
90,0.7208197950512372,0.5526587286090231,0.706706702709198
91,0.7213196700824793,0.554965110204721,0.7167167067527771
92,0.7200699825043739,0.5541343938198962,0.7167167067527771
93,0.7225693576605848,0.5551222942078659,0.7167167067527771
94,0.7180704823794052,0.553850834145006,0.7167167067527771
95,0.7148212946763309,0.5533231534948352,0.7167167067527771
96,0.7155711072231942,0.5528743189145732,0.706706702709198
97,0.7168207948012997,0.5562510036939503,0.684684693813324
98,0.7133216695826043,0.5567387263049665,0.706706702709198
99,0.7170707323169208,0.5548730274791331,0.7167167067527771
100,0.7170707323169208,0.555031319970758,0.706706702709198
101,0.7090727318170458,0.555234280326193,0.7167167067527771
102,0.7145713571607099,0.5569978374983185,0.7167167067527771
103,0.7173206698325418,0.5550506295591139,0.7167167067527771
104,0.7163209197700575,0.552081700713299,0.706706702709198
105,0.7148212946763309,0.5546358215066977,0.6806806921958923
106,0.7100724818795301,0.5581074671219719,0.7167167067527771
107,0.7180704823794052,0.5560181548344556,0.7167167067527771
108,0.7158210447388152,0.5549650310099468,0.706706702709198
109,0.7225693576605848,0.5534270733512958,0.706706702709198
110,0.7225693576605848,0.5564472354581671,0.7167167067527771
111,0.7108222944263934,0.5552900478530604,0.706706702709198
112,0.7153211697075731,0.5539583957096958,0.7167167067527771
113,0.7160709822544364,0.5539506945840063,0.7167167067527771
114,0.7165708572856786,0.55428226000516,0.706706702709198
115,0.7165708572856786,0.5565370326785856,0.7167167067527771
116,0.7163209197700575,0.5553705138776994,0.706706702709198
117,0.7135716070982254,0.5541612571908426,0.7167167067527771
118,0.7190702324418895,0.5519998690331765,0.7167167067527771
119,0.7210697325668582,0.5528657693351635,0.706706702709198
120,0.7153211697075731,0.5527533598018867,0.7167167067527771
121,0.7210697325668582,0.5559405518066761,0.7167167067527771
122,0.7125718570357411,0.5555218707856701,0.7167167067527771
123,0.7155711072231942,0.5548108924153268,0.706706702709198
124,0.7180704823794052,0.5542097214727633,0.706706702709198
125,0.7215696075981005,0.5540651611404638,0.706706702709198
126,0.7188202949262684,0.554004942214778,0.7167167067527771
127,0.7215696075981005,0.5533058286398478,0.706706702709198
128,0.7175706073481629,0.5533956871334239,0.706706702709198
129,0.7173206698325418,0.5517100087406337,0.706706702709198
130,0.7190702324418895,0.555086253628496,0.7167167067527771
131,0.7188202949262684,0.5521227882314222,0.706706702709198
132,0.7173206698325418,0.5529493409465236,0.706706702709198
133,0.7173206698325418,0.5556139385840262,0.7167167067527771
134,0.7175706073481629,0.55247085710014,0.706706702709198
135,0.7158210447388152,0.5548620235916973,0.706706702709198
136,0.7185703574106473,0.5534853352007048,0.7167167067527771
137,0.720319920019995,0.5542534958479017,0.7167167067527771
138,0.7140714821294676,0.5538084073175165,0.706706702709198
139,0.7170707323169208,0.557962611477782,0.706706702709198
140,0.7170707323169208,0.555779181534396,0.706706702709198
141,0.7193201699575106,0.5546977087441936,0.7167167067527771
142,0.7215696075981005,0.5534020097098986,0.706706702709198
143,0.7158210447388152,0.5541974283760412,0.7167167067527771
144,0.7198200449887528,0.5537012453765697,0.706706702709198
145,0.7180704823794052,0.5576091091563123,0.706706702709198
146,0.7195701074731318,0.556119052939521,0.7167167067527771
147,0.7165708572856786,0.5541006652780307,0.706706702709198
148,0.7133216695826043,0.5519512986070184,0.7167167067527771
149,0.7213196700824793,0.5533765644706568,0.706706702709198
150,0.715071232191952,0.5540365679238445,0.706706702709198
151,0.7178205448637841,0.5526490940865324,0.7167167067527771
152,0.7165708572856786,0.5557541818179003,0.706706702709198
153,0.7185703574106473,0.5565600309095452,0.706706702709198
154,0.7170707323169208,0.5545584960628587,0.7167167067527771
155,0.7183204198950263,0.5563662678889708,0.706706702709198
156,0.7213196700824793,0.5537265433248536,0.684684693813324
157,0.7135716070982254,0.5580302031598547,0.7167167067527771
158,0.7200699825043739,0.554131851289249,0.7167167067527771
159,0.7218195451137216,0.5553834251361143,0.7167167067527771
160,0.7183204198950263,0.5536097244631198,0.706706702709198
161,0.7140714821294676,0.5553860491855357,0.706706702709198
162,0.7153211697075731,0.5532991772769422,0.7167167067527771
163,0.7168207948012997,0.5511466587850137,0.7167167067527771
164,0.7128217945513622,0.5587809128005693,0.7167167067527771
165,0.7168207948012997,0.5555548240500252,0.706706702709198
166,0.7153211697075731,0.5526821216593024,0.706706702709198
167,0.7173206698325418,0.5545985385555829,0.706706702709198
168,0.7163209197700575,0.5539813672444487,0.706706702709198
169,0.7168207948012997,0.5531046015564962,0.706706702709198
170,0.7165708572856786,0.5530560682547506,0.706706702709198
171,0.7180704823794052,0.5528237553305461,0.706706702709198
172,0.7178205448637841,0.5539840836579786,0.7167167067527771
173,0.7185703574106473,0.553867316773402,0.706706702709198
174,0.7183204198950263,0.5570707872819078,0.706706702709198
175,0.7165708572856786,0.5533345570358089,0.7167167067527771
176,0.7188202949262684,0.5536665925828256,0.7167167067527771
177,0.7220694826293427,0.5529076303580022,0.706706702709198
178,0.7173206698325418,0.5524522189765059,0.7167167067527771
179,0.7163209197700575,0.5535772417045123,0.7167167067527771
180,0.7130717320669833,0.5540083102570924,0.706706702709198
181,0.7200699825043739,0.5526449015604737,0.706706702709198
182,0.7155711072231942,0.5549114081553297,0.7167167067527771
183,0.7133216695826043,0.557021191524762,0.7167167067527771
184,0.7153211697075731,0.5531910778924365,0.706706702709198
185,0.7140714821294676,0.5566728675970284,0.706706702709198
186,0.7175706073481629,0.552731381151504,0.7167167067527771
187,0.7173206698325418,0.5595006589828745,0.706706702709198
188,0.7188202949262684,0.5536944421938853,0.7167167067527771
189,0.7218195451137216,0.5542376104279537,0.7167167067527771
190,0.7175706073481629,0.5530949349970675,0.706706702709198
191,0.7163209197700575,0.5523745485676196,0.7167167067527771
192,0.7160709822544364,0.5526370506559543,0.706706702709198
193,0.7198200449887528,0.5527868025066316,0.7167167067527771
194,0.7193201699575106,0.5520124304327361,0.7167167067527771
195,0.7185703574106473,0.5542290585468901,0.706706702709198
196,0.7145713571607099,0.5559050687191874,0.706706702709198
197,0.7193201699575106,0.5529679945932868,0.7167167067527771
198,0.7143214196450888,0.5546751086844769,0.7167167067527771
199,0.7198200449887528,0.5566442323249449,0.706706702709198
200,0.7218195451137216,0.5549141790860297,0.706706702709198
201,0.7218195451137216,0.5522843118430197,0.706706702709198
202,0.7155711072231942,0.553966263686678,0.7167167067527771
203,0.7110722319420145,0.5514185030559873,0.7167167067527771
204,0.7100724818795301,0.560922935094812,0.706706702709198
205,0.715071232191952,0.5539826413328366,0.706706702709198
206,0.7160709822544364,0.5544668512772215,0.7167167067527771
207,0.7215696075981005,0.552739498928707,0.706706702709198
208,0.7220694826293427,0.553379936170292,0.706706702709198
209,0.7178205448637841,0.5530817069670046,0.7167167067527771
210,0.7185703574106473,0.5535302337066319,0.706706702709198
211,0.7193201699575106,0.5532480864279331,0.706706702709198
212,0.7153211697075731,0.5533093840323279,0.7167167067527771
213,0.7173206698325418,0.5530683727331145,0.7167167067527771
214,0.7170707323169208,0.5543210246032013,0.7167167067527771
215,0.7183204198950263,0.5524617275039245,0.706706702709198
216,0.7233191702074482,0.5553138400876084,0.7167167067527771
217,0.7225693576605848,0.5527355902733072,0.7167167067527771
218,0.7193201699575106,0.5525890988458606,0.706706702709198
219,0.7160709822544364,0.5541411038191132,0.706706702709198
220,0.7225693576605848,0.5523444528402135,0.706706702709198
221,0.7165708572856786,0.555432371811937,0.684684693813324
222,0.7158210447388152,0.5579377558939875,0.7167167067527771
223,0.7145713571607099,0.5562366334774053,0.706706702709198
224,0.7185703574106473,0.5546311120544782,0.706706702709198
225,0.7218195451137216,0.5523969610462603,0.7167167067527771
226,0.7198200449887528,0.5533931399100842,0.706706702709198
227,0.7200699825043739,0.5523484240201556,0.706706702709198
228,0.7153211697075731,0.5515189374187415,0.706706702709198
229,0.7195701074731318,0.5536095515932627,0.7167167067527771
230,0.715071232191952,0.5572182222087214,0.706706702709198
231,0.7155711072231942,0.5541411615913733,0.7167167067527771
232,0.7173206698325418,0.5520892322465677,0.7167167067527771
233,0.7180704823794052,0.5531263520526338,0.706706702709198
234,0.715071232191952,0.554043002692916,0.7167167067527771
235,0.7220694826293427,0.5550568953838029,0.7167167067527771
236,0.7220694826293427,0.5531406414952763,0.706706702709198
237,0.7158210447388152,0.5557524936105632,0.706706702709198
238,0.715071232191952,0.5529139246591417,0.7167167067527771
239,0.7198200449887528,0.5539014198368295,0.7167167067527771
240,0.7175706073481629,0.554434051158517,0.706706702709198
241,0.7183204198950263,0.5524497158644766,0.6806806921958923
242,0.7113221694576356,0.5595801877576213,0.7167167067527771
243,0.7198200449887528,0.5533035129524714,0.706706702709198
244,0.7123219195201199,0.554374858271447,0.7167167067527771
245,0.7195701074731318,0.5526188662486564,0.7167167067527771
246,0.7210697325668582,0.5535258688917163,0.706706702709198
247,0.7135716070982254,0.5536736087243695,0.706706702709198
248,0.7173206698325418,0.5522439805932773,0.706706702709198
249,0.7190702324418895,0.5519846282849101,0.706706702709198
250,0.7140714821294676,0.5529038054261974,0.7167167067527771
251,0.7185703574106473,0.5544093521244375,0.706706702709198
252,0.7200699825043739,0.5530939788199818,0.7167167067527771
253,0.715071232191952,0.5527078380020998,0.7167167067527771
254,0.7198200449887528,0.5517869273205752,0.7167167067527771
255,0.7215696075981005,0.5517319099541397,0.7167167067527771
256,0.7155711072231942,0.5547261900736135,0.706706702709198
257,0.7153211697075731,0.5558556502713349,0.7167167067527771
258,0.7178205448637841,0.552585757023035,0.7167167067527771
259,0.7180704823794052,0.5556260596600451,0.706706702709198
260,0.7218195451137216,0.5522406185620786,0.706706702709198
261,0.7188202949262684,0.553105648652639,0.706706702709198
262,0.7195701074731318,0.5527672163101174,0.7167167067527771
263,0.7143214196450888,0.5531700435682286,0.7167167067527771
264,0.7200699825043739,0.5533601631152275,0.7167167067527771
265,0.7193201699575106,0.5550767925643111,0.706706702709198
266,0.7233191702074482,0.5523160660573764,0.7167167067527771
267,0.7145713571607099,0.5526850712475136,0.7167167067527771
268,0.7165708572856786,0.5534563021596091,0.706706702709198
269,0.7215696075981005,0.5528839705914624,0.706706702709198
270,0.7128217945513622,0.5537003809825923,0.7167167067527771
271,0.7218195451137216,0.5518635855380132,0.7167167067527771
272,0.7128217945513622,0.5541741576560644,0.7167167067527771
273,0.7193201699575106,0.5534188450053167,0.706706702709198
274,0.7190702324418895,0.5524496823899361,0.7167167067527771
275,0.7168207948012997,0.555550557841244,0.7167167067527771
276,0.7163209197700575,0.5532428564592708,0.706706702709198
277,0.7173206698325418,0.553901120875067,0.7167167067527771
278,0.7223194201449638,0.5544614970192436,0.706706702709198
279,0.7195701074731318,0.5545952894171605,0.7167167067527771
280,0.7190702324418895,0.5524280267159839,0.706706702709198
281,0.7173206698325418,0.5523202280436894,0.706706702709198
282,0.7180704823794052,0.5526792438841855,0.706706702709198
283,0.7210697325668582,0.5523093550451337,0.7167167067527771
284,0.7188202949262684,0.5531320714020962,0.706706702709198
285,0.7163209197700575,0.5546641685878655,0.706706702709198
286,0.7143214196450888,0.554484120497731,0.7167167067527771
287,0.715071232191952,0.5517060451732818,0.7167167067527771
288,0.7213196700824793,0.5528536062185778,0.7167167067527771
289,0.7188202949262684,0.5540214925967166,0.706706702709198
290,0.7175706073481629,0.5538425412633305,0.706706702709198
291,0.7153211697075731,0.5553276560748109,0.706706702709198
292,0.7185703574106473,0.5545367362707205,0.706706702709198
293,0.7153211697075731,0.5566466871841762,0.7167167067527771
294,0.7200699825043739,0.5547696792671186,0.706706702709198
295,0.7148212946763309,0.5532011765743666,0.7167167067527771
296,0.7205698575356161,0.5531183507733868,0.706706702709198
297,0.7198200449887528,0.5530292880189506,0.706706702709198
298,0.7163209197700575,0.5547563498451006,0.706706702709198
299,0.7140714821294676,0.5534277897839307,0.7167167067527771
300,0.7210697325668582,0.5532256077003908,0.706706702709198
301,0.7170707323169208,0.5556703573374473,0.706706702709198
302,0.7148212946763309,0.5534804453256279,0.706706702709198
303,0.7170707323169208,0.5522186572746586,0.706706702709198
304,0.7193201699575106,0.5529563626150166,0.7167167067527771
305,0.7148212946763309,0.553534936708261,0.706706702709198
306,0.7193201699575106,0.5534782109037694,0.7167167067527771
307,0.7190702324418895,0.5521591005847324,0.7167167067527771
308,0.7213196700824793,0.5519857473505703,0.706706702709198
309,0.7145713571607099,0.5534278547069604,0.7167167067527771
310,0.7115721069732567,0.5546540287070738,0.7167167067527771
311,0.7163209197700575,0.5532600976800478,0.706706702709198
312,0.7190702324418895,0.5522261314825904,0.706706702709198
313,0.7185703574106473,0.5534043680486367,0.7167167067527771
314,0.7218195451137216,0.5524990916162752,0.706706702709198
315,0.7195701074731318,0.5536677597970017,0.706706702709198
316,0.7183204198950263,0.5543332176785325,0.706706702709198
317,0.7173206698325418,0.5583364336498378,0.706706702709198
318,0.7178205448637841,0.5534014493353633,0.706706702709198
319,0.7163209197700575,0.5520872170255947,0.706706702709198
320,0.7193201699575106,0.5528297404204866,0.7167167067527771
321,0.7158210447388152,0.5542186217005924,0.7167167067527771
322,0.7190702324418895,0.5538558398923467,0.7167167067527771
323,0.7185703574106473,0.5528296601009559,0.706706702709198
324,0.7153211697075731,0.5531203347246398,0.706706702709198
325,0.7165708572856786,0.553220869481221,0.706706702709198
326,0.715071232191952,0.5547063771828029,0.7167167067527771
327,0.7138215446138465,0.5557029134361364,0.7167167067527771
328,0.7225693576605848,0.5537855988947995,0.7167167067527771
329,0.7173206698325418,0.5540976216497495,0.706706702709198
330,0.7185703574106473,0.5565129253334535,0.7167167067527771
331,0.715071232191952,0.5533310465591009,0.706706702709198
332,0.7198200449887528,0.5524539237497926,0.706706702709198
333,0.7148212946763309,0.5524525077931138,0.706706702709198
